WindDirection,WindSpeed,AirDensity,WindShear,B1Er1,B1Er2,B1Er3,B1Er4,B1Er5,B1Er6,B2Er1,B2Er2,B2Er3,B2Er4,B2Er5,B2Er6,B3Er1,B3Er2,B3Er3,B3Er4,B3Er5,B3Er6,Alpha,Style,Timemean,RootFxb1mean,RootFyb1mean,RootFzc1mean,RootMxb1mean,RootMyb1mean,RootMzc1mean,TipDxc1mean,TipDyc1mean,TipDzc1mean,TipDxb1mean,TipDyb1mean,TipALxb1mean,TipALyb1mean,TipALzb1mean,TipRDxb1mean,TipRDyb1mean,HSShftVmean,B1Pitchmean,B1N1Clmean,B1N2Clmean,B1N3Clmean,B1N4Clmean,B1N5Clmean,B1N6Clmean,B1N1Cdmean,B1N2Cdmean,B1N3Cdmean,B1N4Cdmean,B1N5Cdmean,B1N6Cdmean,GenPwrmean,GenTqmean,Timesd,RootFxb1sd,RootFyb1sd,RootFzc1sd,RootMxb1sd,RootMyb1sd,RootMzc1sd,TipDxc1sd,TipDyc1sd,TipDzc1sd,TipDxb1sd,TipDyb1sd,TipALxb1sd,TipALyb1sd,TipALzb1sd,TipRDxb1sd,TipRDyb1sd,HSShftVsd,B1Pitchsd,B1N1Clsd,B1N2Clsd,B1N3Clsd,B1N4Clsd,B1N5Clsd,B1N6Clsd,B1N1Cdsd,B1N2Cdsd,B1N3Cdsd,B1N4Cdsd,B1N5Cdsd,B1N6Cdsd,GenPwrsd,GenTqsd
-1.66666666666667,25,1.24222222222222,0,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.555555555555556,1,150.000015727529,150.35366732632,-7.44609677658577,621.125934798458,27.1613590042704,3346.91240495782,-47.3013738152276,0.465569701072805,-0.20241482465264,-0.00400788407457557,0.507634735965004,-0.00584387271117591,-3.67264384126653,-1.35106135642121,-101.016068117904,-0.0354353209978128,0.247911913847516,1173.65232788251,22.8383220497862,1.58774075617123,0.945163805853556,0.49375602541402,0.281818081449849,0.0637508439308405,-0.0216144002870534,0.0659966102416414,0.0148463668367878,0.00955866961774815,0.00638165784814082,0.00994520591605042,0.00747288386626393,4999.95333819394,43.0938110613485,17.3232166618681,34.8329595677317,111.467316190813,117.172371531146,2297.65786755196,520.416063650495,14.7142800579183,0.0858018051578038,0.331178529101857,0.00178252722793531,0.147285422425005,0.308784525334261,2.96359097923462,0.600201447785697,1.1151792490191,0.487577369721357,0.233900366166413,1.50566535928422,0.00763809137140665,0.201952457725747,0.157073353701295,0.106709562400476,0.0742963186343069,0.0431278060165231,0.0456335941331353,0.067045368078164,0.0120306357808929,0.00448892532865639,0.000950807386351591,0.00179105264230006,0.00189121109277866,5.90976500793815,0.0178805447847791
-1.66666666666667,25,1.42,0,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.555555555555556,1,150.000015727529,154.12034163108,-8.54093497864806,621.256775335903,39.3161030850953,3239.33319445891,-57.7072940318717,0.275612519529216,-0.108652187226331,-0.00252072065409853,0.296113779814603,0.00920140591709198,-4.60280053546506,-1.47014118289762,-100.958570982189,-0.0666660800479117,-0.326258566978439,1173.73492344547,23.2959077179465,1.56526559733361,0.901825393188209,0.450075367149255,0.239752307051349,0.0415606645547339,-0.0650246383429851,0.0550744751191543,0.0146667664826581,0.00857424143318404,0.00643725872304968,0.00898027226330593,0.0114541487345068,4999.94073534007,43.0933579835438,17.3232166618681,32.2353568133389,110.24751263252,117.436943550999,2270.25613962912,424.215859841097,15.4327048892217,0.107375893872469,0.298073190935075,0.000893437186816682,0.0992014130375098,0.30089179894573,2.4878992860862,0.621230507846427,1.01996504198038,0.474169973555983,0.212827703240157,1.66240225805197,0.00852761591158012,0.206221569941269,0.157676246714702,0.10581693916871,0.0730358693777976,0.0319231074479336,0.0433847728816923,0.0592450208496561,0.0114531170631553,0.00368527143146593,0.000725515245742921,0.00231268933027438,0.00548945953321765,6.37839189510587,0.0204739127981629
-1.66666666666667,12.7777777777778,1.42,0,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.555555555555556,1,150.000015727529,232.933454848453,-24.3195842278929,607.343255910843,661.313893865222,7778.73179877096,-17.8748088786376,3.76814435996251,-0.686895385897303,-0.196867805436934,3.81461035308822,-0.345703862061244,9.82247734610977,-0.249103978989688,-100.53428809499,0.561345706634725,8.13137548172065,1173.64034996355,5.15266055619207,1.35140766586814,0.906856108738673,0.729066940943651,0.711783158004375,0.596540079158421,0.546118050203104,0.014713825180877,0.0144986808665764,0.0111334872409124,0.013322589417769,0.0132404961983127,0.0155278918862619,4999.98791792522,43.0935923341313,17.3232166618681,12.6662087128126,123.027812851465,116.813967373439,2526.51727347796,248.979377154229,34.6853068873855,0.0950225729306661,0.343441600306975,0.0136059659810372,0.121796613822535,0.334876308643685,1.43309405255591,0.269851322152247,1.10994723781927,0.532970066067351,0.174017257102923,0.479922782864867,0.00602204935208531,0.114330832271505,0.0584336327100228,0.0394445335606632,0.0309311234281261,0.0267350582053553,0.0256925571702759,0.0198591528942307,0.00572908630564406,0.00276241364704188,0.00199171031652355,0.00138962437056263,0.00108975077099929,1.53285539922384,0.00577350626237427
-1.66666666666667,12.7777777777778,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.000015727529,219.798489740652,-18.9933911661285,608.292677846057,510.677704358921,7426.20289553172,-19.9850311404021,3.70514092282054,-0.751575960837412,-0.193765441099885,3.76685220289552,-0.322187957702322,9.81102833038226,-0.203385279977086,-100.534520362462,0.529926710728049,8.14789230288511,1173.65597333611,6.57799927090926,1.22739579210499,0.813614685970211,0.591348067909592,0.602430611394646,0.585920758254348,0.566106936777419,0.0124210830409759,0.00848451132090407,0.00602071887303406,0.00601153775648371,0.00602821601916468,0.00597927080512446,4999.99354233934,43.0935246328502,17.3232166618681,14.4692608372789,122.671760763987,116.727174095932,2520.61351018335,272.595308401389,34.0605497619883,0.0903923210299968,0.342831801898382,0.0130032735195673,0.120255681291601,0.333533029054466,1.54716425767886,0.258824179129919,1.11697586591118,0.530224209843895,0.178081684394521,0.475074547787644,0.00516660949124646,0.110625516943237,0.0601025741001705,0.0371255145119506,0.0310786467981352,0.0312776710371524,0.0319732199107228,0.0176984932208057,0.00479886859872215,0.0019662648531644,0.00147247211577175,0.00119458441003801,0.000931181796714232,1.63463807235987,0.00580343311047771
15,12.7777777777778,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.000015727529,228.476512863243,-21.2877852963233,605.862660139569,597.100900177065,7827.30475992084,-15.840227156442,4.00661608165816,-0.752413227788772,-0.22630194771378,4.06095990001041,-0.35742585523383,11.0366421206124,-0.22832501313634,-100.37579210499,0.591367220612436,8.85458181439434,1173.6650348922,5.60590313509006,1.24353863139256,0.837297698156442,0.621073992292469,0.638618331423809,0.632868961566504,0.617753723570461,0.0152722223159046,0.00867005737693991,0.00600385553588168,0.0059826808665764,0.00595943849599,0.00584687792938235,4999.9884387043,43.0936725341102,17.3232166618681,8.86590316448044,123.106408146333,117.386081134567,2500.9047979433,125.384514541134,35.8086346676387,0.14376637402288,0.300131405432838,0.0130507070912275,0.115286964228355,0.312173143829728,1.70043888502371,0.231526302525349,0.965411710588717,0.492243791621558,0.414238109111272,0.472002848388197,0.00505455565589301,0.283474163909756,0.152314262600638,0.0881044577924619,0.0668289306532525,0.0617622179803205,0.0623571379980725,0.0391653759227689,0.00893021657740482,0.00303699513888434,0.00190040798525867,0.0013758931256919,0.00103191711134206,1.48792769398193,0.00542281491367923
15,12.7777777777778,1.42,0.277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.000015727529,228.286272263306,-22.4494190386418,605.711207165921,631.770796292053,7804.00416623268,-17.8224316862827,3.98034069367774,-0.736270461410269,-0.228455733777731,4.03178523070514,-0.360501947776273,10.9131333194459,-0.238771830370795,-100.378259556297,0.595298925996563,8.77459514633892,1173.6742006041,5.37045328611603,1.26447567961671,0.864715946255598,0.639912686178524,0.650527986668056,0.638163253827727,0.614787428392876,0.0194251905093219,0.00929825853582023,0.00614300208603271,0.00603217849182377,0.00609813436100406,0.00594203572544526,4999.99739610457,43.0938985522333,17.3232166618681,29.8055890149753,126.046117403196,121.808892872071,2612.52093270484,1096.84959418979,34.4203830027389,0.618387042416177,0.392038727485199,0.0696439147159615,0.637805423825333,0.35958018200624,1.84233212366575,0.218803750026493,1.03576714811946,0.573159184031743,1.3944346895686,0.468697162537257,0.00496031436779962,0.36328954412126,0.238763235119331,0.170286890115752,0.143785440953549,0.132821286147006,0.113785293770314,0.0545380978765046,0.0146506338860417,0.00593897740015781,0.00362420241016829,0.00226338171255688,0.00123509476697582,1.17610475115481,0.00515567234012681
5,15.2222222222222,1.1,0.222222222222222,0.0548457369189076,0.169520533666875,0.289178653324995,0.408836772983114,0.528494892641234,0.683050865124036,0.0548457369189076,0.169520533666875,0.289178653324995,0.408836772983114,0.528494892641234,0.683050865124036,0.0548457369189076,0.169520533666875,0.289178653324995,0.408836772983114,0.528494892641234,0.683050865124036,0.777777777777778,1,150.000015727529,201.786272263306,-22.8284598604312,613.49384439121,596.864746338923,6424.41058223102,-13.7377909763566,2.84911821685241,-0.612945414019373,-0.114607845016144,2.90175231746693,-0.270272347286741,6.10921768565775,-0.27395222944485,-100.891079054265,0.42766256221227,5.98264691178002,1173.69805228622,6.82012936152481,1.57752661181127,1.09106536819081,0.856258983439226,0.740895927507552,0.581761785230706,0.486003999583377,0.0719620849996875,0.0191985865778565,0.0175520154150609,0.0185641235287991,0.0165292646599312,0.0192755306738881,4999.98031455057,43.0936100406203,17.3232166618681,23.9402197991083,124.486284057739,119.0328596816,2585.48647315572,776.088346794147,25.3705239688509,0.407541999985875,0.388962240173771,0.0338359468042024,0.436884987607691,0.355691936457467,1.48999797717414,0.229025827491588,1.1726561827836,0.566805572832882,0.911486162072171,0.472322892044403,0.00550010731889752,0.222195041820123,0.152125066767626,0.117220777216398,0.0959978391416776,0.0844210382108884,0.0699377062600592,0.0683436008418903,0.0137274441845083,0.00703899503410672,0.00472421876065123,0.00214815135660533,0.0018168940393228,1.51551969393816,0.0061090437747733
5,15.2222222222222,1.1,0.222222222222222,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.222222222222222,1,150.000015727529,189.159108426206,-17.3785497812728,614.627632538277,439.844217237788,6038.94021456098,-16.7080910998854,2.69876408707427,-0.658584450578065,-0.106417440891574,2.76757900218727,-0.239925255957817,5.67014588063744,-0.27462052365087,-100.91634933861,0.381457377491928,5.74750619727113,1173.59139672951,8.7592651807103,1.49357868971982,0.98898051244662,0.694507624205812,0.655123768357463,0.547361920633267,0.484293292365379,0.0268995364847412,0.0120817886399333,0.00638381558171024,0.00744119820851995,0.00807796969065722,0.00856062910113531,4999.98396000417,43.093577752317,17.3232166618681,31.2288399126248,124.266347743383,119.350274210291,2581.05401906816,996.518296144295,24.2499440422363,0.50425354595692,0.414729891374184,0.0398809445127812,0.545015178910074,0.359477051271787,1.59871841612729,0.286945893909666,1.25595492157687,0.572976995491994,1.14567063738346,0.491601270706392,0.00447873272988884,0.237813948374897,0.166481511893926,0.13043122677053,0.113512504100164,0.100266289708427,0.0887302888721562,0.040107822487253,0.0116633573298184,0.00483332156198303,0.00302862901185313,0.00182924156175961,0.00141175312696031,1.5677588117225,0.00600524256982145
5,3,1.1,0.222222222222222,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.222222222222222,1,150.000015727529,44.8160222893449,-1.55259833767316,204.387406520154,33.9384330361421,1495.70044787001,-14.9460913446516,0.844878991771691,-0.0609586745130716,-0.0112209947922091,0.844878991771691,-0.0609586745130716,-0.33226894179773,-0.0283083024098532,-33.2361181126966,0.105795794240183,1.92112050828039,672.986668055408,-5.00956365691077e-18,0.214446578481408,0.173971607124258,0.195292927820019,0.277673742318509,0.328354306843037,0.416077439850015,0.0120146307676284,0.00807787063847516,0.00600103603791272,0.00600120404124571,0.00727958066868034,0.0081292780752005,19.2314925528591,0.28906765961879,17.3232166618681,3.70114942437973,121.980837921238,120.177681389293,2515.91891476875,45.8859324939687,7.08840435268588,0.0474371692924796,0.329513268069594,0.00171391635807377,0.0474371692924796,0.329513268069594,0.199376300878396,0.047668372389959,0.349327064699072,0.525448576031388,0.0867164245615652,0.0580171590032937,9.03268963304049e-16,0.0353770823446348,0.0310088928442681,0.0247776368210811,0.0249480910893802,0.0271353557121748,0.0522591890379413,0.000849720635223181,0.000319375506087823,0.00020684171069798,0.000235441890230548,0.000364585395771134,0.00146948834856571,0.163945593019684,0.0024535885350092
5,3,1.1,0.5,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.222222222222222,1,150.000015727529,44.5624622435163,-1.50144436308717,204.510023955838,33.1402508072076,1482.52827830434,-15.1872819497969,0.832342922612227,-0.060036941449849,-0.0111281076971149,0.832342922612227,-0.060036941449849,-0.351143730538486,-0.0275887116758671,-33.2536923237162,0.10396029693886,1.88822851786272,673.182376835726,1.4632682668472e-17,0.215385647328403,0.174238757421102,0.195992532027914,0.27836528486616,0.328997302364337,0.410305676492032,0.0120299364649516,0.00808648953234039,0.00600379137589834,0.00600187001354026,0.00733399895844184,0.00837814608894907,20.4051723778773,0.306626226434748,17.3232166618681,0.975700431771289,122.100855616422,120.252668949892,2519.73447407755,108.638807413815,6.89477616637047,0.127444591000033,0.331612588224083,0.00329608748108776,0.127444591000033,0.331612588224083,0.279519413884033,0.0520895406780181,0.35426664379924,0.529132101607336,0.293065533525888,0.0381036970650977,9.05057339111713e-16,0.0570703550838439,0.0605214617101136,0.0549508265733882,0.0595238429639105,0.0663517828510558,0.0934696567634782,0.00132918971484367,0.000617115667777491,0.000447324178580014,0.000516799614592955,0.000814429072775676,0.00137735459504411,0.0852944286199605,0.00127535028618492
