WindDirection,WindSpeed,AirDensity,WindShear,B1Er1,B1Er2,B1Er3,B1Er4,B1Er5,B1Er6,B2Er1,B2Er2,B2Er3,B2Er4,B2Er5,B2Er6,B3Er1,B3Er2,B3Er3,B3Er4,B3Er5,B3Er6,Alpha,Style,Timemean,RootFxb1mean,RootFyb1mean,RootFzc1mean,RootMxb1mean,RootMyb1mean,RootMzc1mean,TipDxc1mean,TipDyc1mean,TipDzc1mean,TipDxb1mean,TipDyb1mean,TipALxb1mean,TipALyb1mean,TipALzb1mean,TipRDxb1mean,TipRDyb1mean,HSShftVmean,B1Pitchmean,B1N1Clmean,B1N2Clmean,B1N3Clmean,B1N4Clmean,B1N5Clmean,B1N6Clmean,B1N1Cdmean,B1N2Cdmean,B1N3Cdmean,B1N4Cdmean,B1N5Cdmean,B1N6Cdmean,GenPwrmean,GenTqmean,Timesd,RootFxb1sd,RootFyb1sd,RootFzc1sd,RootMxb1sd,RootMyb1sd,RootMzc1sd,TipDxc1sd,TipDyc1sd,TipDzc1sd,TipDxb1sd,TipDyb1sd,TipALxb1sd,TipALyb1sd,TipALzb1sd,TipRDxb1sd,TipRDyb1sd,HSShftVsd,B1Pitchsd,B1N1Clsd,B1N2Clsd,B1N3Clsd,B1N4Clsd,B1N5Clsd,B1N6Clsd,B1N1Cdsd,B1N2Cdsd,B1N3Cdsd,B1N4Cdsd,B1N5Cdsd,B1N6Cdsd,GenPwrsd,GenTqsd,Timeskew,RootFxb1skew,RootFyb1skew,RootFzc1skew,RootMxb1skew,RootMyb1skew,RootMzc1skew,TipDxc1skew,TipDyc1skew,TipDzc1skew,TipDxb1skew,TipDyb1skew,TipALxb1skew,TipALyb1skew,TipALzb1skew,TipRDxb1skew,TipRDyb1skew,HSShftVskew,B1Pitchskew,B1N1Clskew,B1N2Clskew,B1N3Clskew,B1N4Clskew,B1N5Clskew,B1N6Clskew,B1N1Cdskew,B1N2Cdskew,B1N3Cdskew,B1N4Cdskew,B1N5Cdskew,B1N6Cdskew,GenPwrskew,GenTqskew,Timekurt,RootFxb1kurt,RootFyb1kurt,RootFzc1kurt,RootMxb1kurt,RootMyb1kurt,RootMzc1kurt,TipDxc1kurt,TipDyc1kurt,TipDzc1kurt,TipDxb1kurt,TipDyb1kurt,TipALxb1kurt,TipALyb1kurt,TipALzb1kurt,TipRDxb1kurt,TipRDyb1kurt,HSShftVkurt,B1Pitchkurt,B1N1Clkurt,B1N2Clkurt,B1N3Clkurt,B1N4Clkurt,B1N5Clkurt,B1N6Clkurt,B1N1Cdkurt,B1N2Cdkurt,B1N3Cdkurt,B1N4Cdkurt,B1N5Cdkurt,B1N6Cdkurt,GenPwrkurt,GenTqkurt
-1.66666666666667,25,1.24222222222222,0,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.555555555555556,1,150.000015727529,150.35366732632,-7.44609677658577,621.125934798458,27.1613590042704,3346.91240495782,-47.3013738152276,0.465569701072805,-0.20241482465264,-0.00400788407457557,0.507634735965004,-0.00584387271117591,-3.67264384126653,-1.35106135642121,-101.016068117904,-0.0354353209978128,0.247911913847516,1173.65232788251,22.8383220497862,1.58774075617123,0.945163805853556,0.49375602541402,0.281818081449849,0.0637508439308405,-0.0216144002870534,0.0659966102416414,0.0148463668367878,0.00955866961774815,0.00638165784814082,0.00994520591605042,0.00747288386626393,4999.95333819394,43.0938110613485,17.3232166618681,34.8329595677317,111.467316190813,117.172371531146,2297.65786755196,520.416063650495,14.7142800579183,0.0858018051578038,0.331178529101857,0.00178252722793531,0.147285422425005,0.308784525334261,2.96359097923462,0.600201447785697,1.1151792490191,0.487577369721357,0.233900366166413,1.50566535928422,0.00763809137140665,0.201952457725747,0.157073353701295,0.106709562400476,0.0742963186343069,0.0431278060165231,0.0456335941331353,0.067045368078164,0.0120306357808929,0.00448892532865639,0.000950807386351591,0.00179105264230006,0.00189121109277866,5.90976500793815,0.0178805447847791,3.94801618153389e-07,0.107674633982955,0.000395907106640761,7.39308985905966e-05,0.00148956639826284,0.130502129626648,-0.0838896577970923,0.242787770528091,-0.024610102250346,-0.444070159158396,0.0840856503007949,-0.00199678127572486,2.31614411870879,-0.34197942893183,0.331551436415361,-0.00147103711684027,0.147611046423733,-0.10708586042472,0.293073013001951,1.15900561821753,0.247090580776125,0.223326159724015,0.184472473295855,-0.656917318138172,0.252608974880818,0.521286341613212,1.45811327106721,1.73609428680802,1.97630332099904,0.98369238982977,1.86260804529347,-0.0604985579767245,0.0604300290968046,1.79999946772531,1.528998058441,1.50322683232875,1.51391523180427,1.50710685614443,1.62665698364728,1.55754613778127,1.57655224226557,1.48022728942493,1.95436853664713,1.73850106017164,1.5016134010058,254.971496319166,2.66676274405909,2.32664848937574,1.50057908975972,1.50579508510253,1.8592712059553,1.76261853418331,3.1469730680699,1.44868485965478,1.48691395915011,1.51593184169465,7.32647167944571,1.7640668428589,1.64814877991794,4.94831964182017,5.68058979814787,9.1227629317679,21.5615065539094,5.25793059445606,2.39530239475228,1.51370782850863
-1.66666666666667,25,1.42,0,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.555555555555556,1,150.000015727529,154.12034163108,-8.54093497864806,621.256775335903,39.3161030850953,3239.33319445891,-57.7072940318717,0.275612519529216,-0.108652187226331,-0.00252072065409853,0.296113779814603,0.00920140591709198,-4.60280053546506,-1.47014118289762,-100.958570982189,-0.0666660800479117,-0.326258566978439,1173.73492344547,23.2959077179465,1.56526559733361,0.901825393188209,0.450075367149255,0.239752307051349,0.0415606645547339,-0.0650246383429851,0.0550744751191543,0.0146667664826581,0.00857424143318404,0.00643725872304968,0.00898027226330593,0.0114541487345068,4999.94073534007,43.0933579835438,17.3232166618681,32.2353568133389,110.24751263252,117.436943550999,2270.25613962912,424.215859841097,15.4327048892217,0.107375893872469,0.298073190935075,0.000893437186816682,0.0992014130375098,0.30089179894573,2.4878992860862,0.621230507846427,1.01996504198038,0.474169973555983,0.212827703240157,1.66240225805197,0.00852761591158012,0.206221569941269,0.157676246714702,0.10581693916871,0.0730358693777976,0.0319231074479336,0.0433847728816923,0.0592450208496561,0.0114531170631553,0.00368527143146593,0.000725515245742921,0.00231268933027438,0.00548945953321765,6.37839189510587,0.0204739127981629,3.94801618153389e-07,0.10792552912964,-0.000725992847380867,-0.0024130578455895,0.00142823630251205,0.0541888781952939,-0.0245052465817383,0.389971370456108,-0.015545761856074,0.000406920360021508,0.117372970698971,0.00121709976943346,1.67672705915263,-0.0363350690537036,0.427864845132892,-0.00448863457952773,0.462059758630002,-0.105991630801834,0.00631986736710618,0.954576227309785,0.246911631896403,0.225736933933398,0.194530306350107,-3.1676717803331,0.281365943935925,0.537791158604472,1.43568526434484,1.01315953222804,1.88152331443076,2.54029102075726,0.51611527659603,-0.0239324293658032,-0.00930397932347421,1.79999946772531,1.5087334495817,1.50519233493895,1.51468062955931,1.51118566993634,1.64535614128986,1.54474317771074,2.34377832885146,1.47083609038166,1.84120786629675,1.68709107140583,1.50613394529151,99.676981616936,2.15876002160863,2.43952156791122,1.50551785596441,2.01488001577953,1.57547819105574,2.34243794708612,2.75956000718983,1.44709280620823,1.48409772372689,1.5207506906617,60.9295198000536,1.73641633375615,1.67230859822615,4.84160199798327,3.0374165153538,8.64967165526783,47.9137003213118,1.58648453132209,2.06284551906061,1.71650733936223
-1.66666666666667,12.7777777777778,1.42,0,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.555555555555556,1,150.000015727529,232.933454848453,-24.3195842278929,607.343255910843,661.313893865222,7778.73179877096,-17.8748088786376,3.76814435996251,-0.686895385897303,-0.196867805436934,3.81461035308822,-0.345703862061244,9.82247734610977,-0.249103978989688,-100.53428809499,0.561345706634725,8.13137548172065,1173.64034996355,5.15266055619207,1.35140766586814,0.906856108738673,0.729066940943651,0.711783158004375,0.596540079158421,0.546118050203104,0.014713825180877,0.0144986808665764,0.0111334872409124,0.013322589417769,0.0132404961983127,0.0155278918862619,4999.98791792522,43.0935923341313,17.3232166618681,12.6662087128126,123.027812851465,116.813967373439,2526.51727347796,248.979377154229,34.6853068873855,0.0950225729306661,0.343441600306975,0.0136059659810372,0.121796613822535,0.334876308643685,1.43309405255591,0.269851322152247,1.10994723781927,0.532970066067351,0.174017257102923,0.479922782864867,0.00602204935208531,0.114330832271505,0.0584336327100228,0.0394445335606632,0.0309311234281261,0.0267350582053553,0.0256925571702759,0.0198591528942307,0.00572908630564406,0.00276241364704188,0.00199171031652355,0.00138962437056263,0.00108975077099929,1.53285539922384,0.00577350626237427,3.94801618153389e-07,0.212031084538698,0.00618364181992626,-0.00446043817823624,-0.00550912551471279,0.225768588072727,-0.032263920659854,0.15256877880916,-0.00164524880619528,-0.160408640255547,0.121669087429529,0.00311936964812794,-0.889331794241397,0.3615603662237,0.0383877673178911,-0.00419319771412427,-0.00872293648915802,-0.584916066752648,0.0609325870191735,0.351313872821334,0.322721863179072,0.250827603438059,0.178206601203374,0.222151473218232,0.489115011459295,1.16258299995333,1.18239150024985,1.2407748469636,1.81510207103632,1.98630448638952,1.80255765651051,-0.253032340869882,-0.240731325609455,1.79999946772531,1.57240703631331,1.49520824425526,1.51304541701805,1.49676844967353,1.5881984664057,1.53851840866642,1.49374568764065,1.4820653462274,1.42991608915468,1.4170237475434,1.4911349186715,8.20763101838863,2.79205262596165,1.57812983219056,1.4910809376579,1.71101057327347,1.34212680514517,2.20854168809361,1.54006867006833,1.59730930796046,1.64453507075529,1.66138611283805,1.86647670357974,2.52071470044535,3.47727321233447,4.49269718312147,6.84726970046686,10.6635656296049,12.551799623841,13.1378977304153,2.31419228146578,2.28813125457767
-1.66666666666667,12.7777777777778,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.000015727529,219.798489740652,-18.9933911661285,608.292677846057,510.677704358921,7426.20289553172,-19.9850311404021,3.70514092282054,-0.751575960837412,-0.193765441099885,3.76685220289552,-0.322187957702322,9.81102833038226,-0.203385279977086,-100.534520362462,0.529926710728049,8.14789230288511,1173.65597333611,6.57799927090926,1.22739579210499,0.813614685970211,0.591348067909592,0.602430611394646,0.585920758254348,0.566106936777419,0.0124210830409759,0.00848451132090407,0.00602071887303406,0.00601153775648371,0.00602821601916468,0.00597927080512446,4999.99354233934,43.0935246328502,17.3232166618681,14.4692608372789,122.671760763987,116.727174095932,2520.61351018335,272.595308401389,34.0605497619883,0.0903923210299968,0.342831801898382,0.0130032735195673,0.120255681291601,0.333533029054466,1.54716425767886,0.258824179129919,1.11697586591118,0.530224209843895,0.178081684394521,0.475074547787644,0.00516660949124646,0.110625516943237,0.0601025741001705,0.0371255145119506,0.0310786467981352,0.0312776710371524,0.0319732199107228,0.0176984932208057,0.00479886859872215,0.0019662648531644,0.00147247211577175,0.00119458441003801,0.000931181796714232,1.63463807235987,0.00580343311047771,3.94801618153389e-07,0.185402757739603,0.00713825164119277,-0.00749426539518034,-0.00654812601404996,0.23014963128962,-0.0322685905359573,0.314125834024924,-0.00209536986125789,-0.232920743911474,0.222003110793993,0.00407751634325647,-1.23561712125872,0.411193035959366,0.053542536498278,-0.0051513291836293,0.275424840266821,-0.656660981889137,0.0419489309466359,0.334362562412693,0.322739281692092,0.258375426136935,0.186981715808508,0.221414211172716,0.465556404422884,1.183838873474,1.20872232643821,1.48107781898182,1.96288487125907,2.17292647356682,2.28392815534602,-0.379429232311951,-0.220228721031443,1.79999946772531,1.54328367738011,1.49549238448554,1.51119047470287,1.49716462848894,1.58863227637914,1.53403416053711,1.670880445179,1.48005556607307,1.47211876779591,1.50414339782679,1.49157810954019,8.43895134065638,2.93759837686111,1.60098327778867,1.49147811287973,1.71880604854131,1.43120364513581,2.25873493186582,1.49866457524846,1.58796533105937,1.64335129126453,1.67432254420701,1.85580758527531,2.45300370980153,3.51485397629704,4.59776461930543,7.96635777260395,11.2941452711448,13.2719908707687,14.7955330975403,2.40418229630545,2.32758890645271
15,12.7777777777778,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.000015727529,228.476512863243,-21.2877852963233,605.862660139569,597.100900177065,7827.30475992084,-15.840227156442,4.00661608165816,-0.752413227788772,-0.22630194771378,4.06095990001041,-0.35742585523383,11.0366421206124,-0.22832501313634,-100.37579210499,0.591367220612436,8.85458181439434,1173.6650348922,5.60590313509006,1.24353863139256,0.837297698156442,0.621073992292469,0.638618331423809,0.632868961566504,0.617753723570461,0.0152722223159046,0.00867005737693991,0.00600385553588168,0.0059826808665764,0.00595943849599,0.00584687792938235,4999.9884387043,43.0936725341102,17.3232166618681,8.86590316448044,123.106408146333,117.386081134567,2500.9047979433,125.384514541134,35.8086346676387,0.14376637402288,0.300131405432838,0.0130507070912275,0.115286964228355,0.312173143829728,1.70043888502371,0.231526302525349,0.965411710588717,0.492243791621558,0.414238109111272,0.472002848388197,0.00505455565589301,0.283474163909756,0.152314262600638,0.0881044577924619,0.0668289306532525,0.0617622179803205,0.0623571379980725,0.0391653759227689,0.00893021657740482,0.00303699513888434,0.00190040798525867,0.0013758931256919,0.00103191711134206,1.48792769398193,0.00542281491367923,3.94801618153389e-07,0.192413040910053,0.00852523242348097,-0.00472770991926231,-0.00721358782631854,-0.481478081259066,0.0542778792899086,0.270764550397508,-0.00634912087005758,-0.51473758053536,0.348958349156012,0.00129006543848754,-1.16954610423026,0.780176130772109,0.0815274434057291,-0.00208344526341138,0.194355992112972,-0.69933259134252,0.0260604377540253,0.063547906511703,-0.0306097329938667,-0.00633460629552824,0.0479893588659256,0.084650711885324,0.0988559884940014,0.0412057030945451,0.0113856239736828,0.113596962340636,0.682677797854587,1.51024599132591,2.34057263653201,-0.346395027250066,0.0588511918028283,1.79999946772531,1.58810103575761,1.49515792519771,1.51202167540167,1.49703234721651,3.38520790968681,1.52825486028823,1.76012678274241,1.48097258530119,1.90250042084695,1.79742829953847,1.49164456292783,8.88469251844573,3.84304152800459,1.65079737466646,1.49231407521057,1.70585848752648,1.48906607331389,2.49746924682213,1.69803683746725,1.68146961030517,1.62722343977944,1.53113956751265,1.51301563111453,1.50729017208197,1.52917819870129,1.38044243371491,1.58001622582278,3.30130519515347,6.99054341552188,11.511489920072,2.02654157980209,2.2002863747826
15,12.7777777777778,1.42,0.277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.000015727529,228.286272263306,-22.4494190386418,605.711207165921,631.770796292053,7804.00416623268,-17.8224316862827,3.98034069367774,-0.736270461410269,-0.228455733777731,4.03178523070514,-0.360501947776273,10.9131333194459,-0.238771830370795,-100.378259556297,0.595298925996563,8.77459514633892,1173.6742006041,5.37045328611603,1.26447567961671,0.864715946255598,0.639912686178524,0.650527986668056,0.638163253827727,0.614787428392876,0.0194251905093219,0.00929825853582023,0.00614300208603271,0.00603217849182377,0.00609813436100406,0.00594203572544526,4999.99739610457,43.0938985522333,17.3232166618681,29.8055890149753,126.046117403196,121.808892872071,2612.52093270484,1096.84959418979,34.4203830027389,0.618387042416177,0.392038727485199,0.0696439147159615,0.637805423825333,0.35958018200624,1.84233212366575,0.218803750026493,1.03576714811946,0.573159184031743,1.3944346895686,0.468697162537257,0.00496031436779962,0.36328954412126,0.238763235119331,0.170286890115752,0.143785440953549,0.132821286147006,0.113785293770314,0.0545380978765046,0.0146506338860417,0.00593897740015781,0.00362420241016829,0.00226338171255688,0.00123509476697582,1.17610475115481,0.00515567234012681,3.94801618153389e-07,-0.372435704060266,0.0206911645378688,-0.0066573483176194,-0.0290362122950411,-0.354743360546049,0.170225906691694,-0.291700886134068,0.0629545806596202,0.179252626675705,-0.302792452088235,0.0391498498950888,-0.985962491772182,-0.56453869642768,0.170620687454274,-0.042088609531157,-0.268847495623171,-0.743378414636187,0.0129772657408343,0.273145136060388,0.0697140893996085,0.077464588028011,0.0783057685704488,0.0639645754838603,0.044477239664275,0.129679070129758,0.094158974512786,0.117296398967353,0.200896490122082,0.192397587969722,0.347831256486159,-0.0906259042291864,0.244498178907686,1.79999946772531,1.78872727790341,1.49567429240976,1.51168174813429,1.4983117969432,1.76983951430822,1.56474571278389,1.67279241750336,1.50083407580393,1.58170955276574,1.67669604756131,1.49607981451223,4.11603870928286,3.20521754024161,1.49848983866159,1.49774777218374,1.65181250413843,1.55261146734669,2.387475529928,1.75513811967026,1.61374393939077,1.58961829382808,1.56605239704856,1.55325306468767,1.56339575896843,1.75932927540675,1.6174987724747,1.61703562164029,1.58559968375073,1.52861590809615,1.73853279077104,1.78525882914685,1.80564334246405
5,15.2222222222222,1.1,0.222222222222222,0.0548457369189076,0.169520533666875,0.289178653324995,0.408836772983114,0.528494892641234,0.683050865124036,0.0548457369189076,0.169520533666875,0.289178653324995,0.408836772983114,0.528494892641234,0.683050865124036,0.0548457369189076,0.169520533666875,0.289178653324995,0.408836772983114,0.528494892641234,0.683050865124036,0.777777777777778,1,150.000015727529,201.786272263306,-22.8284598604312,613.49384439121,596.864746338923,6424.41058223102,-13.7377909763566,2.84911821685241,-0.612945414019373,-0.114607845016144,2.90175231746693,-0.270272347286741,6.10921768565775,-0.27395222944485,-100.891079054265,0.42766256221227,5.98264691178002,1173.69805228622,6.82012936152481,1.57752661181127,1.09106536819081,0.856258983439226,0.740895927507552,0.581761785230706,0.486003999583377,0.0719620849996875,0.0191985865778565,0.0175520154150609,0.0185641235287991,0.0165292646599312,0.0192755306738881,4999.98031455057,43.0936100406203,17.3232166618681,23.9402197991083,124.486284057739,119.0328596816,2585.48647315572,776.088346794147,25.3705239688509,0.407541999985875,0.388962240173771,0.0338359468042024,0.436884987607691,0.355691936457467,1.48999797717414,0.229025827491588,1.1726561827836,0.566805572832882,0.911486162072171,0.472322892044403,0.00550010731889752,0.222195041820123,0.152125066767626,0.117220777216398,0.0959978391416776,0.0844210382108884,0.0699377062600592,0.0683436008418903,0.0137274441845083,0.00703899503410672,0.00472421876065123,0.00214815135660533,0.0018168940393228,1.51551969393816,0.0061090437747733,3.94801618153389e-07,-0.202442250698924,0.00448562028644883,-0.00407076056894857,-0.00580169749776548,-0.398534148897532,0.0422205028672794,-0.405470602068937,-0.00714197180801226,0.217132128703033,-0.368311226129898,-0.00283356661948548,-0.511966478680666,-0.681026609457636,0.150966774152928,0.00240764274509913,-0.409695014384018,-0.686791304165558,0.0219739736399184,0.416075001404147,-0.115681842806907,-0.175302765585978,-0.179490738387042,-0.151479687183886,-0.253675189694331,0.249010729433197,-0.0374400366650877,-0.147518128851877,-0.168030943037534,0.0710518773194294,-1.70793760316928,0.0532472345632135,-0.115998481412494,1.79999946772531,1.65402866249045,1.4965478313085,1.51260508283881,1.49871032655301,1.85745928957231,1.56247629086713,1.83614904110671,1.48377193087634,1.67095312870625,1.80234199381929,1.49179623919081,3.21293681049868,3.85043069216956,1.51833694497649,1.49226615134459,1.83652843379299,1.93958152026104,2.49438761854578,2.11344138469337,1.80190863435056,1.75191584783707,1.68453880902213,1.60966901382699,1.62316050407799,1.92318643757751,1.27472147803895,1.37326155225629,1.58652075132343,1.65818879600591,8.01403283575109,2.04326462622374,2.58797067514266
5,15.2222222222222,1.1,0.222222222222222,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.222222222222222,1,150.000015727529,189.159108426206,-17.3785497812728,614.627632538277,439.844217237788,6038.94021456098,-16.7080910998854,2.69876408707427,-0.658584450578065,-0.106417440891574,2.76757900218727,-0.239925255957817,5.67014588063744,-0.27462052365087,-100.91634933861,0.381457377491928,5.74750619727113,1173.59139672951,8.7592651807103,1.49357868971982,0.98898051244662,0.694507624205812,0.655123768357463,0.547361920633267,0.484293292365379,0.0268995364847412,0.0120817886399333,0.00638381558171024,0.00744119820851995,0.00807796969065722,0.00856062910113531,4999.98396000417,43.093577752317,17.3232166618681,31.2288399126248,124.266347743383,119.350274210291,2581.05401906816,996.518296144295,24.2499440422363,0.50425354595692,0.414729891374184,0.0398809445127812,0.545015178910074,0.359477051271787,1.59871841612729,0.286945893909666,1.25595492157687,0.572976995491994,1.14567063738346,0.491601270706392,0.00447873272988884,0.237813948374897,0.166481511893926,0.13043122677053,0.113512504100164,0.100266289708427,0.0887302888721562,0.040107822487253,0.0116633573298184,0.00483332156198303,0.00302862901185313,0.00182924156175961,0.00141175312696031,1.5677588117225,0.00600524256982145,3.94801618153389e-07,-0.170780605757671,0.0128478343259056,-0.0100987292209246,-0.0164990563892697,-0.310827925137108,0.098085529081187,-0.349531548665965,0.0157994561622062,0.143688723164302,-0.322461118276469,0.00963979171421386,-0.858029754440915,-0.375971653206523,0.158540570441631,-0.00989294441711658,-0.354553611978027,-0.371852129260559,0.0613001799153556,0.0401183683357448,-0.11693165952496,-0.0824211782574866,-0.0991661966220495,-0.145696131329282,-0.260003863290107,-0.084036363903072,0.133940528991261,0.141036047969513,0.328540432815102,0.471637646788062,-0.156729333537193,-0.102420276502225,-0.346615202179945,1.79999946772531,1.58059673715154,1.49690043809424,1.50968365200309,1.50042326789205,1.73952548458481,1.56896088370942,1.75764649369935,1.48736468495305,1.60001215265782,1.73113370909426,1.49399369610065,3.41122112020553,2.62974386273187,1.50935242680857,1.49442825925361,1.75570108272407,1.13827400603561,2.11023246207213,1.77672560542334,1.73350358635679,1.67873188298426,1.63403460558597,1.60508423261468,1.62741682719893,1.30067806092501,1.30282498585829,1.31784326404323,1.60326774283502,2.04616814448977,2.34592335675198,1.54172415350486,2.32781945369081
5,3,1.1,0.222222222222222,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.222222222222222,1,150.000015727529,44.8160222893449,-1.55259833767316,204.387406520154,33.9384330361421,1495.70044787001,-14.9460913446516,0.844878991771691,-0.0609586745130716,-0.0112209947922091,0.844878991771691,-0.0609586745130716,-0.33226894179773,-0.0283083024098532,-33.2361181126966,0.105795794240183,1.92112050828039,672.986668055408,-5.00956365691077e-18,0.214446578481408,0.173971607124258,0.195292927820019,0.277673742318509,0.328354306843037,0.416077439850015,0.0120146307676284,0.00807787063847516,0.00600103603791272,0.00600120404124571,0.00727958066868034,0.0081292780752005,19.2314925528591,0.28906765961879,17.3232166618681,3.70114942437973,121.980837921238,120.177681389293,2515.91891476875,45.8859324939687,7.08840435268588,0.0474371692924796,0.329513268069594,0.00171391635807377,0.0474371692924796,0.329513268069594,0.199376300878396,0.047668372389959,0.349327064699072,0.525448576031388,0.0867164245615652,0.0580171590032937,9.03268963304049e-16,0.0353770823446348,0.0310088928442681,0.0247776368210811,0.0249480910893802,0.0271353557121748,0.0522591890379413,0.000849720635223181,0.000319375506087823,0.00020684171069798,0.000235441890230548,0.000364585395771134,0.00146948834856571,0.163945593019684,0.0024535885350092,3.94801618153389e-07,-0.192139398936673,0.0163663753325,-0.0157346712310442,-0.0157273502983619,0.0196734064433429,-0.172896963527347,-0.307132794605793,0.00906491693478396,-0.0148574101644841,-0.307132794605793,0.00906491693478396,-0.538724435401074,-0.14731867371037,-0.0268910921404685,-0.00785110010447194,-1.26550131538217,0.0187538007556046,0.0293689312268608,-0.407961747450774,-0.288879303998563,-0.194739133380741,-0.0124303967213586,0.0660701136698099,-0.817752077477863,0.0355647281397918,0.0666129218171471,0.206747137095705,0.523178691988613,0.156607576926421,-1.03226821596592,0.174336366038036,0.173253707429379,1.79999946772531,1.51348012372581,1.50644088327183,1.50044395545936,1.50631335973211,1.72483604572971,1.55177146235195,2.10868553246713,1.50383944529804,2.492836260936,2.10868553246713,1.50383944529804,5.63452752658313,1.93465535860685,1.49892280634412,1.50331243771932,3.55697674665385,2.82570097299533,4.09956564305965,2.06702545209361,1.90578316075125,1.76325293126546,1.57237014296205,1.51967412063202,2.54911289303637,1.35601091520288,1.29884501691267,1.43717879900702,1.82465776768813,1.88945682392498,5.98073787241646,1.57699326956713,1.57618530422378
5,3,1.1,0.5,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.222222222222222,1,150.000015727529,44.5624622435163,-1.50144436308717,204.510023955838,33.1402508072076,1482.52827830434,-15.1872819497969,0.832342922612227,-0.060036941449849,-0.0111281076971149,0.832342922612227,-0.060036941449849,-0.351143730538486,-0.0275887116758671,-33.2536923237162,0.10396029693886,1.88822851786272,673.182376835726,1.4632682668472e-17,0.215385647328403,0.174238757421102,0.195992532027914,0.27836528486616,0.328997302364337,0.410305676492032,0.0120299364649516,0.00808648953234039,0.00600379137589834,0.00600187001354026,0.00733399895844184,0.00837814608894907,20.4051723778773,0.306626226434748,17.3232166618681,0.975700431771289,122.100855616422,120.252668949892,2519.73447407755,108.638807413815,6.89477616637047,0.127444591000033,0.331612588224083,0.00329608748108776,0.127444591000033,0.331612588224083,0.279519413884033,0.0520895406780181,0.35426664379924,0.529132101607336,0.293065533525888,0.0381036970650977,9.05057339111713e-16,0.0570703550838439,0.0605214617101136,0.0549508265733882,0.0595238429639105,0.0663517828510558,0.0934696567634782,0.00132918971484367,0.000617115667777491,0.000447324178580014,0.000516799614592955,0.000814429072775676,0.00137735459504411,0.0852944286199605,0.00127535028618492,3.94801618153389e-07,0.472252642980081,0.0163079371780794,-0.0155246715893308,-0.0161059042634521,-0.46800017150383,-0.1228540646736,-0.257359871140163,0.00837380492234215,0.350357731057905,-0.257359871140163,0.00837380492234215,-0.554387300680381,0.00114985754788704,-0.0262621875273488,-0.00683988145160104,-0.330485402665211,-1.69949503379177,-0.0115887322391274,-0.181772842038616,-0.0906136924531728,-0.0554682910629248,-0.0457757985773592,-0.0475283105741037,-0.22774697795538,0.0767921627995857,0.0170571815501163,0.147953152860192,0.176708515435389,-0.160470632266055,-1.24479754243026,-0.135039693511257,-0.138945252319462,1.79999946772531,2.48564778053571,1.50604697773016,1.50112585952986,1.50598601406663,1.74091458369019,1.59528506149284,1.53621997487555,1.50513839782346,1.71536200374034,1.53621997487555,1.50513839782346,3.4094871903228,1.89771512363597,1.50016480741583,1.50508953584212,1.58087365324614,3.88828337168371,3.735404768286,1.74463903681757,1.63241740872718,1.59124066276064,1.56807000866867,1.55496161078551,1.45628154437458,1.37098627538299,1.58932286523625,1.63931679801932,1.6296694993804,1.79677302627754,9.71205011417034,1.6940658532659,1.6935519489464
