B1N6Cdmean,B1N6Cdsd,B1N6Clmean,TipALxb1skew,RootMxb1mean,B1N6Clsd,TipALxb1sd,GenPwrmean,Alpha,WindSpeed
0.008764612958993,0.00149800632930028,0.117959848390666,-1.14289967629345,164.30289556219,0.123868607793124,2.19614023205579,5000.04884907822,0,21.502
0.00894491973701851,0.00149116520956859,0.152710489976999,-1.16323410564191,182.258846477809,0.137457327261709,2.58711675130365,5000.04884907822,0,21.37
0.00952031900786398,0.000980748558186972,0.0935791640014633,-1.57528976604416,123.074679968736,0.0652340269423463,2.38485900622968,5000.04884907822,0,23.042
0.00591094672363897,0.00116111594557736,0.916069518953115,-2.19542723059616,1301.24464499424,0.0506077697817075,1.83629646758205,5000.04884907822,0,11.734
0.00657842510726662,0.000353928096020942,0.574999624900785,-1.33692622194035,581.458113853849,0.0774618594788153,1.32862908119418,4989.09345962074,0,14.066
0.00677948557453624,0.00060954063488368,0.127089677902483,0.101518654873643,157.806593387424,0.0777479155050296,2.81185048939445,5000.04884907822,0,18.994
0.00747094159761596,0.000357933438024457,0.718015798824273,-1.58794477725618,878.138687450564,0.0512524178975128,1.44799189479178,5000.04884907822,0,13.362
0.0100122425293323,0.00130398062547152,0.0741342069188492,-1.27468703545411,96.9037984162624,0.0796267924480755,3.16946367026724,5000.04884907822,0,24.582
0.0068093123396699,0.00119124962814099,0.844813106922983,-0.801269878549179,276.692008390549,0.0756944652788929,0.536913937881183,1154.77643632049,0,6.982
0.0062672792254071,0.000457741714105246,0.636981439022303,-0.845690006082587,22.0529666374445,0.0364532708552797,0.294794592648499,364.072037358199,0,4.738
0.00610471891004847,0.00137509437090316,0.901894959528423,-1.58145800189509,880.487122265863,0.0820043476356863,1.30218518069792,3261.0100941652,0,10.194
0.00557001895296844,0.00105139917194194,0.893859979981815,-1.38446626252631,715.223258053117,0.0769400907688286,1.10012706182978,2630.41200724685,0,9.622
0.00717197504827644,0.000353928096020942,0.556367303891324,-0.481038306635391,117.228445268618,0.0429040003026747,0.140601697739805,232.89988430859,0,3.858
0.00686708264022612,0.000353928096020942,0.203560704345389,-0.310937120782131,179.581949254869,0.0643584470336644,2.34352321261166,5000.04884907822,0,17.982
0.00626917618639528,0.000353928096020942,0.193363342138129,-0.253443796828145,179.711532318746,0.0766669947238119,2.41693961237465,5000.04884907822,0,17.894
0.00664201734504025,0.00178664188814296,0.883016484944484,-1.08585331790336,412.826245130939,0.0789558239274486,0.753151153132871,1632.48962192929,0,8.258
0.00944019638711339,0.000484800043197706,0.0972113476933442,0.0423034147078379,171.558227177391,0.153672733379564,3.22045565603034,5000.04884907822,0,23.13
0.00719755167471878,0.000353928096020942,0.570333819718901,-1.24499668431572,539.062973869787,0.0853622093367924,1.35178685336819,4836.80637598121,0,14.286
0.00593558189637976,0.00127676815222795,0.905341015226728,-1.54696685440958,872.090195162671,0.0777488618091355,1.2903994676756,3179.58843882516,0,10.238
0.00649748955463195,0.000960394589804794,0.213520795067962,-0.424145919969363,201.73052159026,0.103040678277528,3.11348858260425,5000.04884907822,0,18.29
0.0097598781422778,0.00128030323898125,0.0982580296603272,-1.88397774002315,130.818481122252,0.0621414775668507,2.00055591784283,5000.04884907822,0,22.47
0.00829662808795021,0.00134472248608216,0.876264357431245,-1.64658633390979,1166.09532715683,0.0538886140166651,1.66826847192461,5000.04884907822,0,12.702
0.00562964957724525,0.00137823843072971,0.949553125048892,-2.15702482117186,1326.37730472498,0.0449738282313808,1.82925091947129,5000.04884907822,0,11.602
0.00746068348043438,0.000353928096020942,0.526191776700298,-0.807807091948047,230.478092588975,0.0214817768661349,0.140601697739805,270.728378067382,0,3.506
0.00561618339182911,0.000874486168295822,0.397070765368542,-0.988159691756327,323.63514263875,0.100374785830349,1.72050449224922,4991.37474230868,0,15.738
0.00962874154246957,0.0011244689069466,0.0838711294593943,-1.32044789836493,100.834632195574,0.0792668604646073,3.16324130337678,5000.04884907822,0,24.23
0.00586385523993098,0.000353928096020942,0.409501797788001,-1.01447949639488,336.2138620016,0.061545160013431,1.45209555016527,5000.04884907822,0,15.254
0.00916901854517647,0.00160488424339851,0.109238173939363,-1.0749846783405,144.277880187708,0.0804398008587536,2.48655708542276,5000.04884907822,0,20.71
0.00768880093364824,0.000353928096020942,0.528752094039462,-0.780620192479202,215.230436685834,0.0215310908155036,0.140601697739805,328.160466486908,0,3.594
