WindDirection,WindSpeed,AirDensity,WindShear,B1Er1,B1Er2,B1Er3,B1Er4,B1Er5,B1Er6,B2Er1,B2Er2,B2Er3,B2Er4,B2Er5,B2Er6,B3Er1,B3Er2,B3Er3,B3Er4,B3Er5,B3Er6,Alpha,Shape,Timemean,RootFxb1mean,RootFyb1mean,RootFzc1mean,RootMxb1mean,RootMyb1mean,RootMzc1mean,TipDxc1mean,TipDyc1mean,TipDzc1mean,TipDxb1mean,TipDyb1mean,TipALxb1mean,TipALyb1mean,TipALzb1mean,TipRDxb1mean,TipRDyb1mean,HSShftVmean,B1Pitchmean,B1N1Clmean,B1N2Clmean,B1N3Clmean,B1N4Clmean,B1N5Clmean,B1N6Clmean,B1N1Cdmean,B1N2Cdmean,B1N3Cdmean,B1N4Cdmean,B1N5Cdmean,B1N6Cdmean,GenPwrmean,GenTqmean,Timesd,RootFxb1sd,RootFyb1sd,RootFzc1sd,RootMxb1sd,RootMyb1sd,RootMzc1sd,TipDxc1sd,TipDyc1sd,TipDzc1sd,TipDxb1sd,TipDyb1sd,TipALxb1sd,TipALyb1sd,TipALzb1sd,TipRDxb1sd,TipRDyb1sd,HSShftVsd,B1Pitchsd,B1N1Clsd,B1N2Clsd,B1N3Clsd,B1N4Clsd,B1N5Clsd,B1N6Clsd,B1N1Cdsd,B1N2Cdsd,B1N3Cdsd,B1N4Cdsd,B1N5Cdsd,B1N6Cdsd,GenPwrsd,GenTqsd
4.86,7.092,1.14544,0.2,0.0184197474762765,0.0536291413205055,0.0882705312032553,0.106383277315376,0.156230647535025,0.206213259401335,0.0184197474762765,0.0536291413205055,0.0882705312032553,0.106383277315376,0.156230647535025,0.206213259401335,0.0184197474762765,0.0536291413205055,0.0882705312032553,0.106383277315376,0.156230647535025,0.206213259401335,0.25,1,150.000015727529,114.344068326215,-6.71451115092178,287.586918029372,292.79602677846,4088.39995833767,-4.65165671545672,2.27871357150297,-0.205036425076659,-0.0738143068430372,2.27871357150297,-0.205036425076659,2.1573838246016,-0.13441955802104,-47.5176887824184,0.34601099780752,5.09635621289449,805.050432246635,-2.9387642953859e-18,1.1887829705239,0.921183335069263,0.774294521404021,0.828480033329861,0.829207363816269,0.826635110925945,0.0133614941587751,0.0122053625559838,0.00619795727778356,0.00690905791063431,0.00901679793771482,0.0102481189459431,1037.51109259452,13.0367513800646,17.3232166618681,2.56210047070713,123.763343710864,119.005383569095,2554.73360030099,197.566950192413,19.0596103247845,0.171004781951179,0.337503900726693,0.0114660703527664,0.171004781951179,0.337503900726693,0.519065933743204,0.339304618102334,0.494166766520703,0.538607992583476,0.377784217200538,0.179286986588673,1.30932091656596e-15,0.134926184883655,0.0931193688642048,0.0777472337207688,0.0788397297412006,0.0722454432742547,0.0649635128313281,0.0183102068740866,0.00664190283264416,0.00339427060828063,0.00272009836628586,0.00204338842280616,0.00136743034771442,0.885241765393059,0.0090183582683129
-11.94,14.572,1.30544,0.2,0.0144852997300723,0.0467986041716024,0.0801349135282237,0.121770834658836,0.184153530854632,0.240427053959773,0.0144852997300723,0.0467986041716024,0.0801349135282237,0.121770834658836,0.184153530854632,0.240427053959773,0.0144852997300723,0.0467986041716024,0.0801349135282237,0.121770834658836,0.184153530854632,0.240427053959773,0.25,1,150.000015727529,202.237683574628,-17.2084718189772,612.997718987605,423.157707988751,6526.92834079783,-24.1048698823039,2.97263253827727,-0.687823966253515,-0.127450251015519,3.04052942401833,-0.254535719666702,6.7256894073534,-0.228909799058744,-100.836678470992,0.406875308979169,6.35733475679617,1173.57421101969,8.24281668576191,1.38258296010832,0.894390157275283,0.625788532444537,0.606450098948027,0.507044370378086,0.455985084886991,0.0190961478481408,0.0118185553588168,0.0061097317342985,0.00782050744714092,0.0090131174877617,0.00933322528903242,4999.99364649516,43.0934683887092,17.3232166618681,26.7525965758519,123.008230732801,118.965204751942,2558.00212039347,869.566868038004,27.6947566784896,0.472418189080907,0.417130278646972,0.0425096286667491,0.516200922196818,0.361525660847629,1.62371487862365,0.300121189376649,1.26393459649323,0.578654729763002,1.09210739418164,0.494487808291959,0.0054421901892848,0.240096840742671,0.0916473580042129,0.0304375560701437,0.0202508631050784,0.0308163949164695,0.0430291465948709,0.0423211785283577,0.00768779349132731,0.00216166186286399,0.00139447772069411,0.00102190834886836,0.00156503188997394,1.7990915657922,0.0068655439209545
5.82,21.26,1.3656,0.2,0.0156328469893819,0.0529916245199412,0.107681829515611,0.110920633967935,0.168982830468389,0.185089960152213,0.0156328469893819,0.0529916245199412,0.107681829515611,0.110920633967935,0.168982830468389,0.185089960152213,0.0156328469893819,0.0529916245199412,0.107681829515611,0.110920633967935,0.168982830468389,0.185089960152213,0.25,1,150.000015727529,157.188583480887,-9.5729658389751,620.005155712947,99.0657531923758,3886.03577752317,-49.9110040620768,0.869015196927404,-0.344360062889282,-0.0211523212790334,0.933513547858557,-0.0482606553042391,-2.05630236377878,-0.942372807009685,-101.060908238725,0.0381609392146651,1.24327245917092,1173.66003541298,18.6571180085416,1.50591488386627,0.910092417456515,0.480820924903656,0.32991223205916,0.151883876500781,0.0455079459608374,0.0588186617341943,0.0123330084195084,0.00681897614831789,0.00656195719195918,0.00821507915842099,0.00866173981876888,4999.98146026456,43.0934631809186,17.3232166618681,61.9295314077953,118.717874565216,117.543966178082,2466.08365757457,1854.70412106566,21.3571031868421,0.764231780907543,0.572576901657182,0.0194650601842018,0.885124398023667,0.358404220067685,2.86475483469188,0.684262657980526,1.90392090172268,0.569717250080278,1.81345436399286,0.899325881097847,0.00512302092197751,0.300236411665717,0.251548955330599,0.191778376232118,0.163017820127403,0.124593965835725,0.107010506062278,0.0712975093586165,0.0151396103042446,0.00496724363114031,0.00195205623103044,0.00159687133110601,0.00156604536752037,3.39829460794755,0.00981043892608151
14.82,3.66,1.11472,0.2,0.0143541514718655,0.0621900812137975,0.0804203737975231,0.123151769292223,0.142159273263727,0.227634069907488,0.0143541514718655,0.0621900812137975,0.0804203737975231,0.123151769292223,0.142159273263727,0.227634069907488,0.0143541514718655,0.0621900812137975,0.0804203737975231,0.123151769292223,0.142159273263727,0.227634069907488,0.25,1,150.000015727529,51.5748817831477,-1.38939470575983,208.015268201229,40.633470509322,1755.25559837517,-13.3983002812207,0.992527528382458,-0.0727266096552443,-0.0149790448911572,0.992527528382458,-0.0727266096552443,-0.143580575730653,-0.0353339604103739,-34.1073669409437,0.125821004741173,2.25214769294865,681.676002499725,3.20716027497138e-18,0.36434055827518,0.289914279762525,0.281718737631497,0.361255088011666,0.408023455890011,0.495336360795751,0.0121311306113946,0.00899209478179355,0.00600220758254349,0.00599543985001562,0.00748127320070826,0.00936090438495989,76.0256025414019,1.12817685657745,17.3232166618681,3.67210386011355,121.883387942611,120.156109119958,2509.07430172249,99.697484485143,8.67608640360633,0.0383074184969554,0.324447032215958,0.00151048699175313,0.0383074184969554,0.324447032215958,0.168003699510798,0.0470680680636663,0.353048986843401,0.516471634273936,0.159628764172337,0.0469385413111414,1.00473365192919e-15,0.0782160305304372,0.0577117829464556,0.0467042288180588,0.05577099329508,0.0615581136658462,0.0671655706510397,0.00329036404764942,0.00152915439029184,0.000631402176318047,0.00070722195372055,0.000938613669993907,0.00138137303502656,0.152410130383582,0.0022439199687597
-0.780000000000001,20.204,1.23248,0.2,0.0152066151502098,0.0609150476126689,0.105683607630516,0.126900020439989,0.184813126523599,0.241914610244922,0.0152066151502098,0.0609150476126689,0.105683607630516,0.126900020439989,0.184813126523599,0.241914610244922,0.0152066151502098,0.0609150476126689,0.105683607630516,0.126900020439989,0.184813126523599,0.241914610244922,0.25,1,150.000015727529,159.761010311426,-9.7249812477867,619.670180189563,118.437136922612,4214.08717841891,-38.8351650869701,1.17665362983022,-0.437643009202166,-0.0251474548484533,1.25313151755025,-0.0755451750994688,-0.72595422550776,-0.759462166219144,-101.097492969482,0.0889309343766275,2.04244565978544,1173.72461201958,16.952468492865,1.56309405270284,0.937412571607124,0.527927455473388,0.395965909801062,0.211886735756692,0.119230554675034,0.0323631798131444,0.0123981210269763,0.00737018383501718,0.00667782939277159,0.00871041016560776,0.00893952494531819,4999.97771065514,43.0935173419439,17.3232166618681,46.2298820026524,118.60938863372,117.781825906255,2458.1374673496,1325.58087487585,16.46358281545,0.560757776030569,0.483610998445125,0.0197034407264956,0.653201408125682,0.348790030792463,2.70631338534013,0.499093568416813,1.58251053036832,0.554653125709381,1.33935914575513,0.915825798788341,0.00632370473473117,0.187299413281696,0.138030883890393,0.110151220583879,0.103223503204352,0.10222688097392,0.0815538378369541,0.0408743220023225,0.00948828413062429,0.00334916244101497,0.00167134610315014,0.00127509574414891,0.00146294340166906,3.43719286628216,0.0115258738034911
14.46,14.396,1.29776,0.2,0.0177640061852425,0.0559059870368066,0.106111798034465,0.121376281906439,0.152273073521223,0.227039047393428,0.0177640061852425,0.0559059870368066,0.106111798034465,0.121376281906439,0.152273073521223,0.227039047393428,0.0177640061852425,0.0559059870368066,0.106111798034465,0.121376281906439,0.152273073521223,0.227039047393428,0.25,1,150.000015727529,202.605384855744,-18.3555770544735,612.515967086762,471.058032986147,6590.26236850328,-22.0448753766274,3.05004103739194,-0.685558098114778,-0.133769404228726,3.11460181231121,-0.268334700692324,7.06738631392564,-0.234872204660973,-100.809091761275,0.430961718279346,6.5480907197167,1173.64503697532,7.74377502343502,1.36881621706072,0.90672034163108,0.650704770336424,0.630104416206645,0.539955837933549,0.484732027913759,0.039220797861681,0.0124992385847412,0.00709576297812729,0.00734529517758566,0.00799916029580252,0.0089081212373711,4999.98656389959,43.0937818977183,17.3232166618681,29.5409372940102,125.109006701435,119.784993957162,2591.89908182618,945.694789895114,28.0317441853862,0.474136761633628,0.394616330433867,0.0415849711749832,0.504729029068287,0.354656122895736,1.6048880956628,0.260196977926311,1.16362343028855,0.563954137116768,1.05947182163169,0.478527038146063,0.00411754440650676,0.395051898835378,0.24406713235836,0.173229576333907,0.137987616855626,0.113449874795768,0.0914603220900421,0.0675487853554329,0.0166606269338678,0.00645442124320326,0.00367706027995795,0.00206963187790287,0.00176490339746495,1.39617284713158,0.00540812750465585
-10.14,20.468,1.15056,0.2,0.0213377962213779,0.0648312222447067,0.0855586586449115,0.118614412639665,0.157989569318938,0.215436108369262,0.0213377962213779,0.0648312222447067,0.0855586586449115,0.118614412639665,0.157989569318938,0.215436108369262,0.0213377962213779,0.0648312222447067,0.0855586586449115,0.118614412639665,0.157989569318938,0.215436108369262,0.25,1,150.000015727529,159.495750442662,-9.43960202062284,619.467690865534,127.3506963233,4309.47047182585,-34.3481280074992,1.28094992188314,-0.468795984341214,-0.0262744195396313,1.36128993854807,-0.0864819289553171,-0.273107465659827,-0.70901369592959,-101.112095615041,0.108835730986356,2.31266181647745,1173.70784293303,16.4665628580357,1.54925768149151,0.97560030205187,0.562501229038642,0.431100197896053,0.252559629205291,0.141408725344235,0.0782038763357983,0.0131822285329132,0.00701214019372982,0.00647349432350796,0.00817125049474012,0.00962792740339548,4999.96979481304,43.0935756692013,17.3232166618681,35.3307659935272,117.52750339458,117.671872018526,2423.84917773249,920.948510022342,17.4465991004446,0.406952291563259,0.429544777430089,0.0156517143843936,0.485763618009922,0.337857401087114,3.31401662297472,0.468054941572709,1.41335678425754,0.537979831764631,1.01575430595126,0.940827396671337,0.00580386289443847,0.30273380711168,0.161631538173094,0.0724359725647828,0.0445487665252268,0.0529786859779085,0.0737781901910453,0.0968109034552029,0.0133435977630436,0.0032690349407244,0.00129668157882682,0.00067253153415535,0.00151453619682727,3.55415309438278,0.0111698407009187
5.1,24.604,1.16592,0.2,0.0216328798023432,0.0614614905845811,0.0745684382768864,0.151559567464765,0.155351186643069,0.244294700301162,0.0216328798023432,0.0614614905845811,0.0745684382768864,0.151559567464765,0.155351186643069,0.244294700301162,0.0216328798023432,0.0614614905845811,0.0745684382768864,0.151559567464765,0.155351186643069,0.244294700301162,0.25,1,150.000015727529,149.495315071347,-8.07278765336945,620.229934381835,45.4251857410687,3460.58115508801,-43.201663993334,0.564138735871264,-0.242345873304864,-0.0167054813040308,0.613818685694198,-0.0146181549224039,-3.26908640495782,-1.23613744682845,-101.016440995729,-0.0206060472461202,0.484675781345692,1173.67326320175,21.8837089886464,1.52652338298094,0.997202322674721,0.522267534631809,0.324964844982814,0.113807332905947,-0.0306737078086658,0.0897272341693574,0.0135049521244662,0.00646944065732736,0.00692912134152692,0.00796099614623477,0.00974729694823456,4999.98031455057,43.0933350692641,17.3232166618681,66.2161092695664,115.47927229099,117.00700683117,2398.23923240351,1956.11612836701,21.0629410674987,0.78422540488052,0.617748442345805,0.0126891265731108,0.934532093680977,0.35109811582209,2.89491882202631,0.778846877441398,2.07700743982438,0.557853086503725,1.92719194523814,1.11327345135346,0.00592507835988805,0.269835747685923,0.27054121097391,0.21839682316317,0.190459281001457,0.145288727950525,0.134370523990947,0.0936746064535322,0.01757469425303,0.00569282478149322,0.00245718096614369,0.00156423508825858,0.00160311735834438,4.46837591033339,0.0152459389475896
1.98,8.852,1.1608,0.2,0.0386099964383449,0.116912108478128,0.157129764094155,0.230915981240987,0.387215470886321,0.492754558200742,0.0386099964383449,0.116912108478128,0.157129764094155,0.230915981240987,0.387215470886321,0.492754558200742,0.0386099964383449,0.116912108478128,0.157129764094155,0.230915981240987,0.387215470886321,0.492754558200742,0.5,1,150.000015727529,150.502770544735,-15.7605012662223,357.20992604937,552.855323382981,5279.49776064993,-1.88116282991355,2.80748005416102,-0.278459648739715,-0.110038864701593,2.80748005416102,-0.278459648739715,3.78465763982918,-0.213367245391105,-58.9641953963128,0.461339287129466,6.15971607124258,897.396437871057,-3.46065759816686e-18,1.4616254556817,1.09909015727528,0.960713113217373,0.963072107072179,0.846735579627123,0.795479762524737,0.0189748428416832,0.0157463129188626,0.0114167552558171,0.0174801628996979,0.0200640229142798,0.0242520299968753,1827.21883137173,20.5968347047174,17.3232166618681,4.5470943824911,124.051203655916,119.185959019949,2566.30714786411,262.874062092529,23.8847164975942,0.204343535404223,0.342022432107154,0.0167211019193851,0.204343535404223,0.342022432107154,0.731965361889803,0.448586795461938,0.616629836408876,0.546204641461855,0.434164919703404,0.249323705081629,1.34702226061244e-15,0.130694086649986,0.086714628655737,0.0838814795057125,0.0639660885338489,0.0527088046942027,0.0459718888038506,0.0236001255802031,0.00817996636263483,0.00513571091127255,0.00416916118503402,0.00481188172282682,0.00545289815082464,0.897057416872349,0.00626087950081623
0.780000000000001,8.324,1.31696,0.2,0.0336919367555897,0.117094256135432,0.191099536140778,0.274316784004592,0.288276120541257,0.38803059572622,0.0336919367555897,0.117094256135432,0.191099536140778,0.274316784004592,0.288276120541257,0.38803059572622,0.0336919367555897,0.117094256135432,0.191099536140778,0.274316784004592,0.288276120541257,0.38803059572622,0.5,1,150.000015727529,159.498927195084,-15.831204825539,357.986990938444,560.721428330383,5689.50348921987,-5.02734922507031,3.10826934694302,-0.301491531955547,-0.135684394333924,3.10826934694302,-0.301491531955547,4.55199645870221,-0.232110046359754,-59.1241974794292,0.503558789709405,6.88789574002708,899.140506197268,1.60067800020831e-17,1.31515477554421,0.987651380064577,0.867938954275597,0.877648588688677,0.831279804187065,0.796860483282991,0.014097995640527,0.014893080304135,0.0112266589938548,0.0162499781272784,0.0131343029892719,0.0164172607020102,1837.9092802833,20.6769399020933,17.3232166618681,5.78522344488983,123.813951568215,119.883258459518,2566.07007513684,324.415960826322,26.1206916236986,0.249760632796018,0.344471779500842,0.0224494240676474,0.249760632796018,0.344471779500842,0.785664068763356,0.489792323406557,0.615755518446904,0.550596304804387,0.541915205797511,0.228654839013522,1.38521505483812e-15,0.111451649645495,0.0722131539150288,0.0676025086066068,0.0536231560127564,0.0539562647100562,0.047836423303968,0.017441943896927,0.00622724288017216,0.00364666583032743,0.00319071405973332,0.00239194517695162,0.0027093265144924,0.818406933644394,0.00598343480219123
-8.22,10.524,1.17232,0.2,0.0431346113464797,0.0976044568038946,0.207941692029439,0.217895740411905,0.350717843870142,0.49751473831322,0.0431346113464797,0.0976044568038946,0.207941692029439,0.217895740411905,0.350717843870142,0.49751473831322,0.0431346113464797,0.0976044568038946,0.207941692029439,0.217895740411905,0.350717843870142,0.49751473831322,0.5,1,150.000015727529,205.918570982189,-28.6113373471513,494.392542443495,901.699277377357,7198.07290907197,-3.7213264764087,3.78512821581085,-0.395706078493282,-0.199372846578481,3.78512821581085,-0.395706078493282,8.26686709717738,-0.389930158285595,-82.102770544735,0.65208426346943,8.25876106655557,1060.90709301114,-1.34945248203312e-17,1.4520316633684,1.09600468701177,0.961976627434641,0.959132121653993,0.855351307155504,0.785713790230185,0.0178397701485262,0.0145301622518487,0.0149781408186647,0.0163348180397875,0.017565768774086,0.0233824466201437,3018.98864701594,28.7863097594,17.3232166618681,11.1149038400862,124.878360791375,120.223295443503,2604.1010014066,529.824815875066,32.1636893422817,0.37082326697475,0.358847721603388,0.0400405579422069,0.37082326697475,0.358847721603388,1.13519176346334,0.178380517448413,0.845974653845471,0.574852800719328,0.79628278751743,0.321313542020138,1.29961749444265e-15,0.119212053000777,0.0382503305937299,0.0258433167843504,0.0299470869369381,0.0334306399288375,0.0362465910957119,0.025568642828516,0.00582577036898293,0.00309209246987398,0.00277749016640765,0.00333664522766191,0.00461770258792288,1.25315279581547,0.00680498266854378
7.74,24.164,1.37712,0.2,0.0384132740510347,0.104708215438754,0.164266270826638,0.227365006469419,0.319057251759722,0.401121091035535,0.0384132740510347,0.104708215438754,0.164266270826638,0.227365006469419,0.319057251759722,0.401121091035535,0.0384132740510347,0.104708215438754,0.164266270826638,0.227365006469419,0.319057251759722,0.401121091035535,0.5,1,150.000015727529,153.816461826893,-9.19038311217581,619.985355692116,70.5227138318925,3406.6077881054,-56.6081449848974,0.412168704593272,-0.170859809530257,-0.0210447036767003,0.446136352035205,-0.00588964943235079,-4.0410816626393,-1.29906909488595,-100.972038329341,-0.0409725997323195,0.0157397886678471,1173.71440474951,21.7599468805333,1.46489206332674,0.932110561399855,0.487372458077284,0.28924789358296,0.0777837773919384,-0.0562011660543694,0.104290772360587,0.0160998127382564,0.00807193951369649,0.00741326403499636,0.00970549901051974,0.0132868281429018,4999.98156442037,43.0932423705869,17.3232166618681,77.7994545106655,116.340638614095,116.603404244281,2425.50193449019,2391.27874251349,26.8201612769786,0.974662235461778,0.709949624509354,0.0141001230806388,1.148975351177,0.365862757412272,3.65951481017237,0.877025093912595,2.40635173832312,0.582732571522123,2.38309378631062,1.21393376669024,0.00657388226456255,0.341684648383812,0.317995263992687,0.253460211062471,0.212021532682374,0.149066984844372,0.142882085348564,0.118746871120524,0.0206371531570993,0.0070514237111161,0.00296093256856531,0.00253616202579148,0.00484241598611122,4.63806417168494,0.0141265301665483
-7.02,9.38,1.39632,0.2,0.037495236243587,0.104890363096058,0.169404555674027,0.243147116565275,0.298389920798753,0.383270415613741,0.037495236243587,0.104890363096058,0.169404555674027,0.243147116565275,0.298389920798753,0.383270415613741,0.037495236243587,0.104890363096058,0.169404555674027,0.243147116565275,0.298389920798753,0.383270415613741,0.5,1,150.000015727529,208.084543276742,-28.3693215998333,463.19366732632,884.884418852203,7423.60087490886,-9.88005209717738,4.04623528799084,-0.411975264322466,-0.229729559420894,4.04623528799084,-0.411975264322466,8.63282356004582,-0.38082554897719,-76.6588928236643,0.685938571045724,8.94932986147276,1026.08946984689,3.91165277575254e-18,1.26409613581919,0.954245818143942,0.829691584209977,0.864121060306216,0.804573419435475,0.778651505051557,0.0133528636505781,0.0141657481512342,0.00880895825028642,0.0139263991250911,0.0121613548588689,0.0148772258098115,2731.56869076138,26.9288959483387,17.3232166618681,11.1388351529601,125.122598601099,120.256991469906,2617.93960834882,537.052296351017,34.3463666821061,0.392058720023282,0.364325825507358,0.0455989593163369,0.392058720023282,0.364325825507358,1.1337328826855,0.18861418609762,0.794948224907053,0.584473896280535,0.849865361538271,0.285435595756859,1.22925145021372e-15,0.0918808151598667,0.0315468845110576,0.02492918407711,0.0292025068515923,0.0364180786958894,0.0413293801378431,0.0167058602010094,0.00437426337149836,0.00233644483157951,0.00220198803765466,0.0016969245788336,0.00189678704558427,1.12689416663632,0.00650237979183987
11.1,15.892,1.148,0.2,0.037823106889104,0.092140027084772,0.213079976876828,0.296411738138791,0.336646469598844,0.364824717677888,0.037823106889104,0.092140027084772,0.213079976876828,0.296411738138791,0.336646469598844,0.364824717677888,0.037823106889104,0.092140027084772,0.213079976876828,0.296411738138791,0.336646469598844,0.364824717677888,0.5,1,150.000015727529,186.624612019581,-16.5861035569211,615.617352359129,402.49142034788,5836.48442870534,-21.1079909352672,2.5007777314863,-0.636522692427872,-0.0912014998437664,2.57124820331216,-0.218527675335902,4.81262894136028,-0.296521067041975,-100.971908134569,0.34263576419123,5.25329090719717,1173.58660556192,9.42232319550043,1.47675103635038,0.983809113633997,0.710639110509322,0.626434288094989,0.482890938443912,0.424384334965108,0.0699730212449744,0.0144112684340381,0.0125296654515155,0.0116566688886574,0.0103136199354234,0.0102828824080825,4999.99229246953,43.0935527549209,17.3232166618681,32.1904946085599,124.128531311583,119.113363959987,2576.53113038456,987.466126946583,23.7653325171766,0.474334037502295,0.410887871762163,0.0346526447406409,0.516642508124524,0.356233597211177,1.58243025881709,0.297346289883129,1.26123098940804,0.566670399982078,1.07134269729704,0.492468006074068,0.00452408052769264,0.357673112400978,0.233691468494554,0.18020675801354,0.136049017358466,0.108571938733633,0.0916625977793803,0.0868496769569012,0.0174878753203682,0.00753341971829686,0.00500732340752436,0.00309667539935547,0.00290869771837843,1.64827655076018,0.00609059665960836
-4.14,7.268,1.12368,0.2,0.032773898948142,0.103797477152233,0.212509056338229,0.274711336756988,0.36698787037133,0.372560010360665,0.032773898948142,0.103797477152233,0.212509056338229,0.274711336756988,0.36698787037133,0.372560010360665,0.032773898948142,0.103797477152233,0.212509056338229,0.274711336756988,0.36698787037133,0.372560010360665,0.5,1,150.000015727529,112.880241641496,-6.92782121549838,287.665732736173,294.622935779606,3986.90365586918,-5.43590601583168,2.17763555879596,-0.197683534746381,-0.0674098364753672,2.17763555879596,-0.197683534746381,1.95371227997084,-0.131726848811582,-47.6451452973648,0.331642473002812,4.83695760858245,806.00989480262,1.11118030663472e-17,1.24562576814915,0.944209717737735,0.830593136131654,0.850608697010728,0.782177252369543,0.787776637850226,0.012559292481503,0.0140474014165191,0.0117659243828768,0.0151310565566087,0.0142838371003021,0.0148668044995313,1046.13967295073,13.1294792209144,17.3232166618681,3.48734381130825,123.919117976884,119.05093839144,2567.80160066276,223.839451365649,18.3339592869434,0.199229840526648,0.344018055626372,0.0128910194202013,0.199229840526648,0.344018055626372,0.496046883159138,0.321268218021945,0.50674905672398,0.549935874095547,0.423073361170314,0.182579889406517,1.29659842569281e-15,0.0804042043786684,0.0430480227760897,0.0426636475547282,0.0409664438440674,0.0444071119162394,0.0465967610304419,0.0141437111378303,0.00443211140328621,0.00266702651059936,0.00239603394670864,0.00181690828880251,0.00180758724322776,0.891610117350028,0.00915034211890321
-0.0600000000000005,6.74,1.11216,0.2,0.0288394512019379,0.0928686177139884,0.174828300790714,0.253010935375186,0.316858599529831,0.466573567582111,0.0288394512019379,0.0928686177139884,0.174828300790714,0.253010935375186,0.316858599529831,0.466573567582111,0.0288394512019379,0.0928686177139884,0.174828300790714,0.253010935375186,0.316858599529831,0.466573567582111,0.5,1,150.000015727529,101.09032496615,-10.9565827736694,271.008603270493,349.325698718883,3546.77929382356,-7.40110323143422,1.92365441099885,-0.185276999655244,-0.0526550755129674,1.92365441099885,-0.185276999655244,1.38147648695969,-0.105050548802208,-44.7536704509947,0.309112498866785,4.25504551609208,781.025716071238,-1.63599114113113e-17,1.14654976564941,0.879903728778252,0.767144203728779,0.815294458910531,0.763964941151962,0.727809946880533,0.0122652826457869,0.0132862076866993,0.00915240245807729,0.0134481186334757,0.0124360268722008,0.0166891386313926,827.47400270805,10.7173981876886,17.3232166618681,2.40791104543322,122.862784891992,119.933766143621,2541.01027333253,168.071040697705,16.0601613767141,0.16000399843171,0.337796336740407,0.00924788366088343,0.16000399843171,0.337796336740407,0.422871950582015,0.150613866825693,0.473911653742349,0.539482052894725,0.335815583863479,0.152998060312548,1.3383194837771e-15,0.0863295647516277,0.0615254398319218,0.0565045028441111,0.0537511431518109,0.0538879357818842,0.0480571141109645,0.0126005298084182,0.00473998662895741,0.00277380070092054,0.00236352157758195,0.00160593904237349,0.00170106411476763,0.688683154343133,0.00812664552866178
4.26,11.052,1.25552,0.2,0.0301509337840059,0.0872220403375618,0.19452505937237,0.21079379086877,0.362150835465572,0.449912937188437,0.0301509337840059,0.0872220403375618,0.19452505937237,0.21079379086877,0.362150835465572,0.449912937188437,0.0301509337840059,0.0872220403375618,0.19452505937237,0.21079379086877,0.362150835465572,0.449912937188437,0.5,1,150.000015727529,244.416133736069,-30.7016329987502,564.659150088533,1002.71337661702,8548.27820018748,-2.51251205988959,4.5094677637746,-0.462024354696282,-0.281194146443079,4.5094677637746,-0.462024354696282,12.132729507343,-0.533006526320175,-94.445560879075,0.762855450473908,9.85965607749193,1139.94448494948,2.71693406415998e-17,1.41855942089366,1.07610441620665,0.937506384751589,0.945614508905322,0.83499056348297,0.793996448286637,0.017088559785439,0.014102991523184,0.0138139192167483,0.0156169347984585,0.0175052449744818,0.0204446536819081,3883.27257577336,34.4595344234976,17.3232166618681,9.38588085728306,124.042390969903,120.740226501751,2566.89883143155,452.138863247889,38.3357050424092,0.303810401105842,0.344041880713585,0.0384618875087053,0.303810401105842,0.344041880713585,1.31427234479968,0.230487945357952,0.910667944232543,0.549540308295988,0.660870688180868,0.650593517335917,1.35806505029192e-15,0.158508617125898,0.102632637207072,0.089482843862324,0.0682671989539002,0.055590356988506,0.0469065975157974,0.0255883830141775,0.008756848793053,0.00548261304854097,0.00414018437035598,0.00426819714509021,0.0045420477218602,6.37975042942767,0.0505962561125595
10.26,17.3,1.40784,0.2,0.0325116024317284,0.089954255197123,0.206514390682943,0.288520683090863,0.346320539410362,0.417186698915149,0.0325116024317284,0.089954255197123,0.206514390682943,0.288520683090863,0.346320539410362,0.417186698915149,0.0325116024317284,0.089954255197123,0.206514390682943,0.288520683090863,0.346320539410362,0.417186698915149,0.5,1,150.000015727529,173.119579210499,-11.9023653608999,618.774585980627,219.665959827101,4947.73867305489,-43.5370525986877,1.72742951775857,-0.541175410126028,-0.0492152311217582,1.80525868138735,-0.133815396712843,1.52988378812624,-0.482861984448495,-101.081901885221,0.191044038860535,3.35902776794084,1173.67367982502,13.1552192479952,1.42287976252474,0.862429101135299,0.541681658160609,0.441762535152588,0.285831368607437,0.212959993750651,0.0523439223133007,0.0137567196025414,0.00960881168628268,0.00880946932611186,0.00921495844182897,0.00889097239870847,5000.01062389334,43.0931111342568,17.3232166618681,49.2198898975937,122.947973220164,118.934581930826,2560.02278017325,1512.96539993108,23.0237104321792,0.679710583425238,0.492746677684591,0.0337242414191066,0.755244510118723,0.366601608081794,1.9491510666346,0.45425424780619,1.58504593360019,0.583768531244779,1.56267478657646,0.638735640068707,0.00499545087815862,0.368993487552323,0.255301602825206,0.188444617499635,0.14703875575206,0.114917023866053,0.0972055469889277,0.0716645456810174,0.0161641561029197,0.00651082271047543,0.0039265079955458,0.00199641193640873,0.00160493733359248,2.2071596652259,0.00760599009928456
